Package,File,Feature,Technology,No. indicators found,Indicator Type,Confidence
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPattern.java,Joining Columns for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPattern.java,Eager Relations Fetching,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPattern.java,Specifying Columns for fields,JPA,12,->,0.9
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPattern.java,Entities,JPA,2,->,0.733333
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPattern.java,Loading (Eager),Hibernate,1,->,0.933333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,ArchitecturalPattern.java,n-1 Associations,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,MetricValue.java,Generation of values for simple identifiers,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,MetricValue.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,MetricValue.java,Joining Columns for Entities,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,MetricValue.java,Eager Relations Fetching,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,MetricValue.java,Specifying Columns for fields,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,MetricValue.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,MetricValue.java,Specifying IDs for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,MetricValue.java,n-1 Associations,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Metric.java,Generation of values for simple identifiers,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Metric.java,Mapping Joined Table Inheritance,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Metric.java,Mapping Enums by Ordinal,JPA,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Metric.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Metric.java,Specifying Columns for fields,JPA,10,->,0.893333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Metric.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Metric.java,Specifying IDs for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Metric.java,Mapping Inheritance,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Metric.java,Mapping Enums,JPA,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Element.java,Generation of values for simple identifiers,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Element.java,Mapping Joined Table Inheritance,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Element.java,Mapping Enums by Ordinal,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Element.java,Specifying Primary Tables for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Element.java,Joining Columns for Entities,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Element.java,Eager Relations Fetching,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Element.java,Specifying Columns for fields,JPA,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Element.java,Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Element.java,Specifying IDs for Entities,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Element.java,Mapping Inheritance,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Element.java,Mapping Enums,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.model,Element.java,n-1 Associations,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller,CatalogController.java,Autowiring,Spring Beans,16,->,0.908333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller,ConstraintController.java,Autowiring,Spring Beans,7,->,0.876191
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller,RegistrationController.java,Autowiring,Spring Beans,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller,ProjectController.java,Autowiring,Spring Beans,18,->,0.911111
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller,MetricTreeController.java,Autowiring,Spring Beans,7,->,0.876191
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller,FileUploadController.java,Autowiring,Spring Beans,4,->,0.833333
,,,,,Importing,0.3
,,,,,TypeUsage,0.9
,,,,,TypeUsage,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller,UserController.java,PersistentBag,Hibernate,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller,UserController.java,Autowiring,Spring Beans,7,->,0.876191
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller,MarkupController.java,Autowiring,Spring Beans,6,->,0.866667
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller,DbaRestController.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.controller,HomeController.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.dao,ElementDesignPatternDAO.java,Direct Query Binding,Spring ORM,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.dao,MetricValueDAO.java,Direct Query Binding,Spring ORM,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.dao,ElementDAO.java,Direct Query Binding,Spring ORM,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.dao,SolutionCandidateDAO.java,Direct Query Binding,Spring ORM,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.dao,ElementFrameworkDAO.java,Direct Query Binding,Spring ORM,3,->,0.8
,,,,,Importing,0.3
,,,,,TypeUsage,0.9
,,,,,TypeUsage,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.dao,DbaCatalogDAOImpl.java,Establishing direct Database Connection,Java SQL,3,->,0.8
,,,,,TypeUsage,0.9
,,,,,Importing,0.3
,,,,,TypeUsage,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.dao,DbaCatalogDAOImpl.java,Session,Hibernate,3,->,0.8
,,,,,Importing,0.3
,,,,,TypeUsage,0.9
,,,,,TypeUsage,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.dao,DbaCatalogDAOImpl.java,JDBC Work,Hibernate,3,->,0.8
,,,,,Importing,0.3
,,,,,TypeUsage,0.9
,,,,,TypeUsage,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.dao,DbaCatalogDAOImpl.java,Prepared Statements,Java SQL,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.dao,DbaCatalogDAOImpl.java,Persistence Contexts,JPA,2,->,0.733333
,,,,,Importing,0.3
,,,,,TypeUsage,0.9
,,,,,TypeUsage,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.dao,DbaCatalogDAOImpl.java,EntityManager,JPA,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service,IssueServiceImpl.java,Autowiring,Spring Beans,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service,ElementServiceImpl.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service,ElementMetricServiceImpl.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service,SolutionCandidateServiceImpl.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service,SolutionServiceImpl.java,Autowiring,Spring Beans,7,->,0.876191
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service,UserServiceImpl.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service,ElementDesignPatternServiceImpl.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service,UploadProcessingServiceImpl.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service,RatingServiceImpl.java,Autowiring,Spring Beans,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service,AuthorityServiceImpl.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service,ElementFrameworkServiceImpl.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service.analysisdata.designpattern,DesignPatternComponentServiceImpl.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service.analysisdata.metric,MetricComponentServiceImpl.java,Autowiring,Spring Beans,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service.analysisdata.framework,FrameworkComponentServiceImpl.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service,ProjectServiceImpl.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service,MetricValueServiceImpl.java,Autowiring,Spring Beans,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service,CommentServiceImpl.java,Autowiring,Spring Beans,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service,TechnicalTermServiceImpl.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service,MetricServiceImpl.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service,ConstraintServiceImpl.java,Autowiring,Spring Beans,5,->,0.853333
,,,,,Importing,0.3
,,,,,Annotation,0.9
main.java.de.uni_hamburg.informatik.swk.masterprojekt.decisionbuddy.service,UserDetailServiceImpl.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.beans,MenuManagerTest.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.beans,BreadcrumbManagerTest.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.util,ImporterFactoryTest.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.util,ImporterSonargraphTest.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.util,SolutionRaterTest.java,Autowiring,Spring Beans,5,->,0.853333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.util,ConstraintProposerTest.java,Autowiring,Spring Beans,6,->,0.866667
,,,,,Importing,0.3
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.util,ImporterDecisionBuddyAnalyzerTest.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.util,SolutionUsageStatisticsTest.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.util,ImporterPinotTest.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.controller,HomeControllerTest.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.controller,CatalogControllerTest.java,Autowiring,Spring Beans,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.controller,ConstraintControllerTest.java,Autowiring,Spring Beans,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.controller,ProjectControllerTest.java,Autowiring,Spring Beans,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao,DecisionProcessDAOIntegrationTest.java,Autowiring,Spring Beans,7,->,0.876191
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao,QualityGoalDAOIntegrationTest.java,Autowiring,Spring Beans,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao,DesignPatternDAOIntegrationTest.java,Autowiring,Spring Beans,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao,ConstraintConceptDAOIntegrationTest.java,Autowiring,Spring Beans,7,->,0.876191
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao,RefactoringDAOIntegrationTest.java,Autowiring,Spring Beans,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao,AuthoritiesDAOIntegrationTest.java,Autowiring,Spring Beans,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao,IssueDAOIntegrationTest.java,Autowiring,Spring Beans,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao,ArchitecturalPatternDAOIntegrationTest.java,Autowiring,Spring Beans,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao,RatingDAOIntegrationTest.java,Autowiring,Spring Beans,5,->,0.853333
,,,,,Importing,0.3
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao,ProjectDAOIntegrationTest.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao,FrameworkDAOIntegrationTest.java,Autowiring,Spring Beans,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao,PropertyDAOIntegrationTest.java,Autowiring,Spring Beans,2,->,0.733333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao,COTSDAOIntegrationTest.java,Autowiring,Spring Beans,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.dao,UsersDAOIntegrationTest.java,Autowiring,Spring Beans,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.service,ProjectServiceTest.java,Autowiring,Spring Beans,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.service,SolutionServiceTest.java,Autowiring,Spring Beans,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.service,MetricComponentServiceTest.java,Autowiring,Spring Beans,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.service,ConstraintServiceTest.java,Autowiring,Spring Beans,6,->,0.866667
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.service,AuthorityServiceTest.java,Autowiring,Spring Beans,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.service,UserServiceTest.java,Autowiring,Spring Beans,3,->,0.8
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.service,SolutionCandidateServiceTest.java,Autowiring,Spring Beans,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
,,,,,Annotation,0.9
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.service,IssueServiceTest.java,Autowiring,Spring Beans,4,->,0.833333
,,,,,Importing,0.3
,,,,,Annotation,0.9
test.java.de.uni_hamburg.informatik.swk.masterprojekt.test.service,UploadProcessingServiceTest.java,Autowiring,Spring Beans,2,->,0.733333
